0, 0, 0, 0, 0, 0, 136, 0, 0, 126, 255, 231, 25, 53, 160, 11, 26, 0, 0, 1
0, 0, 0, 0, 0, 0, 150, 0, 0, 139, 255, 255, 27, 64, 178, 14, 30, 0, 0, 1
0, 0, 0, 0, 0, 0, 164, 0, 0, 154, 255, 255, 30, 75, 197, 17, 35, 0, 0, 1
0, 0, 0, 0, 0, 0, 174, 0, 0, 167, 255, 255, 33, 86, 213, 19, 39, 0, 0, 1
0, 0, 0, 0, 0, 0, 187, 0, 0, 180, 255, 255, 36, 97, 232, 22, 44, 0, 0, 1
0, 0, 0, 0, 0, 0, 199, 0, 0, 193, 255, 255, 38, 109, 255, 27, 49, 0, 0, 1
0, 0, 0, 0, 0, 0, 209, 0, 0, 202, 255, 255, 39, 117, 255, 30, 52, 0, 0, 1
0, 0, 0, 0, 0, 0, 219, 0, 0, 214, 255, 255, 41, 127, 255, 32, 56, 0, 0, 1
0, 0, 0, 0, 0, 0, 230, 0, 0, 228, 255, 255, 43, 137, 255, 33, 60, 0, 0, 1
0, 0, 0, 0, 0, 0, 239, 0, 0, 242, 255, 255, 46, 149, 255, 34, 65, 0, 0, 1
0, 0, 0, 0, 0, 0, 247, 0, 0, 255, 255, 255, 50, 163, 255, 35, 71, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 53, 175, 255, 36, 76, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 55, 189, 255, 37, 81, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 58, 202, 255, 38, 86, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 59, 209, 255, 39, 89, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 60, 214, 255, 39, 91, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 58, 211, 255, 40, 89, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 51, 194, 255, 42, 81, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 49, 190, 255, 44, 79, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 51, 197, 255, 45, 82, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 51, 198, 255, 45, 83, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 50, 196, 255, 46, 82, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 48, 195, 255, 48, 81, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 47, 193, 255, 50, 80, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 45, 190, 255, 51, 78, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 47, 200, 255, 52, 82, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 51, 218, 255, 52, 89, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 53, 223, 255, 51, 92, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 54, 224, 255, 50, 92, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 53, 221, 255, 50, 91, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 52, 217, 255, 50, 89, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 50, 213, 255, 50, 87, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 50, 212, 255, 50, 87, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 49, 210, 255, 50, 86, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 48, 205, 255, 50, 84, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 45, 195, 255, 50, 80, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 44, 189, 255, 49, 77, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 43, 189, 255, 50, 77, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 43, 189, 255, 50, 77, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 44, 193, 255, 50, 79, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 46, 200, 255, 49, 82, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 48, 205, 255, 50, 84, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 47, 203, 255, 50, 83, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 45, 197, 255, 49, 80, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 45, 195, 255, 48, 80, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 44, 191, 255, 47, 78, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 42, 180, 255, 46, 74, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 39, 169, 255, 45, 69, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 37, 162, 255, 45, 66, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 36, 158, 255, 45, 64, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 36, 156, 255, 44, 64, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 255, 255, 255, 32, 139, 255, 40, 57, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 246, 255, 255, 28, 120, 255, 37, 49, 0, 0, 1
0, 0, 0, 0, 0, 0, 255, 0, 0, 219, 255, 255, 24, 103, 255, 34, 42, 0, 0, 1
0, 0, 0, 0, 0, 0, 250, 0, 0, 191, 255, 255, 20, 88, 255, 31, 36, 0, 0, 1
0, 0, 0, 0, 0, 0, 218, 0, 0, 172, 255, 255, 19, 81, 255, 27, 33, 0, 0, 1
0, 0, 0, 0, 0, 1, 193, 0, 0, 158, 255, 255, 17, 73, 255, 23, 30, 0, 0, 1
0, 0, 0, 0, 0, 1, 172, 0, 0, 142, 255, 255, 15, 62, 230, 19, 25, 0, 0, 1
0, 0, 0, 0, 0, 1, 150, 0, 0, 124, 255, 255, 12, 49, 204, 16, 20, 0, 0, 1
0, 0, 0, 0, 0, 1, 128, 0, 0, 104, 255, 255, 7, 32, 175, 12, 13, 0, 0, 1
0, 0, 0, 0, 0, 1, 111, 0, 1, 89, 255, 255, 4, 19, 150, 9, 7, 0, 0, 1
0, 0, 0, 0, 0, 1, 97, 0, 1, 80, 240, 229, 3, 10, 128, 6, 4, 0, 0, 1
0, 0, 1, 0, 1, 1, 73, 0, 1, 58, 178, 162, 1, 2, 91, 3, 1, 1, 0, 1
0, 0, 1, 0, 1, 2, 37, 0, 1, 20, 106, 70, 1, 2, 33, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 5, 0, 1, 3, 26, 3, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 0, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 3, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
0, 1, 1, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 0, 1
14, 14, 6, 16, 45, 68, 128, 7, 159, 255, 51, 8, 46, 41, 29, 10, 35, 18, 7, 1
14, 13, 6, 17, 45, 67, 124, 7, 160, 255, 50, 8, 48, 41, 29, 10, 35, 18, 7, 1
14, 13, 5, 16, 44, 65, 121, 7, 158, 255, 48, 8, 48, 40, 28, 10, 35, 18, 7, 1
14, 13, 5, 16, 43, 64, 121, 7, 154, 255, 47, 8, 45, 38, 27, 10, 33, 17, 7, 1
13, 13, 5, 15, 42, 62, 121, 6, 147, 255, 46, 8, 42, 35, 26, 9, 31, 16, 6, 1
13, 13, 5, 14, 41, 62, 122, 6, 144, 255, 46, 8, 40, 34, 26, 9, 30, 16, 6, 1
12, 12, 5, 14, 39, 59, 113, 5, 136, 255, 42, 7, 37, 32, 24, 8, 28, 15, 6, 1
8, 8, 2, 10, 29, 43, 85, 3, 106, 231, 28, 5, 28, 22, 17, 6, 20, 10, 4, 1
5, 5, 1, 7, 19, 28, 58, 2, 75, 178, 16, 3, 18, 12, 11, 3, 12, 6, 2, 1
2, 2, 0, 3, 9, 12, 33, 0, 42, 119, 4, 1, 7, 2, 4, 1, 3, 2, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
2, 6, 0, 1, 10, 0, 64, 0, 10, 68, 143, 149, 5, 124, 176, 57, 72, 88, 16, 1
1, 6, 0, 0, 10, 0, 42, 0, 8, 52, 132, 152, 4, 139, 210, 67, 91, 130, 26, 1
1, 5, 0, 0, 9, 0, 18, 0, 5, 30, 117, 157, 2, 129, 241, 79, 101, 172, 41, 1
0, 5, 0, 0, 9, 0, 0, 0, 3, 10, 103, 171, 1, 95, 255, 99, 98, 200, 63, 1
0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 92, 186, 0, 60, 255, 120, 89, 209, 85, 1
0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 86, 192, 0, 46, 255, 131, 85, 210, 96, 1
0, 6, 0, 0, 10, 0, 0, 0, 0, 0, 78, 198, 0, 36, 255, 144, 83, 215, 111, 1
0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 55, 198, 0, 24, 255, 162, 82, 223, 136, 1
0, 6, 0, 0, 7, 0, 0, 0, 0, 0, 15, 191, 0, 14, 216, 186, 74, 208, 174, 1
0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 129, 0, 3, 85, 188, 41, 120, 233, 1
7, 0, 0, 9, 0, 0, 0, 2, 0, 2, 0, 16, 0, 1, 11, 54, 4, 13, 105, 1
12, 0, 0, 18, 0, 0, 0, 6, 0, 6, 0, 18, 0, 0, 9, 43, 4, 12, 58, 1
10, 0, 0, 15, 0, 0, 0, 6, 0, 2, 0, 6, 0, 0, 0, 30, 2, 8, 41, 1
5, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 14, 0, 2, 22, 1
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 1
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
110, 1, 0, 90, 125, 0, 0, 0, 112, 22, 0, 0, 0, 8, 0, 0, 2, 0, 0, 1
123, 1, 0, 102, 145, 0, 0, 0, 126, 27, 0, 0, 0, 16, 0, 0, 5, 0, 0, 1
146, 1, 0, 122, 176, 0, 0, 0, 150, 34, 0, 0, 0, 36, 0, 0, 12, 0, 0, 1
173, 1, 0, 145, 212, 0, 0, 0, 179, 44, 0, 0, 0, 59, 0, 0, 20, 3, 0, 1
194, 1, 0, 164, 241, 0, 0, 0, 208, 54, 0, 0, 0, 80, 0, 0, 29, 7, 0, 1
208, 1, 0, 178, 255, 0, 0, 0, 232, 63, 0, 0, 0, 97, 0, 0, 36, 12, 0, 1
229, 1, 0, 198, 255, 0, 0, 0, 255, 73, 0, 0, 0, 117, 0, 0, 45, 18, 0, 1
252, 1, 0, 221, 255, 0, 0, 0, 255, 83, 0, 0, 0, 138, 0, 0, 54, 24, 0, 1
255, 1, 0, 242, 255, 0, 0, 0, 255, 93, 0, 0, 0, 161, 0, 0, 64, 32, 0, 1
255, 1, 0, 255, 255, 0, 0, 0, 255, 102, 0, 0, 0, 179, 0, 0, 72, 37, 0, 1
255, 1, 0, 255, 255, 0, 0, 0, 255, 109, 0, 0, 0, 194, 0, 0, 78, 41, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 114, 0, 0, 0, 204, 0, 0, 82, 43, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 119, 0, 0, 0, 215, 0, 0, 87, 46, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 124, 0, 0, 0, 229, 0, 0, 93, 51, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 129, 0, 0, 0, 247, 0, 0, 101, 57, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 130, 0, 0, 0, 246, 0, 0, 100, 55, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 131, 0, 0, 0, 245, 0, 0, 99, 54, 0, 1
255, 2, 0, 255, 255, 0, 0, 0, 255, 133, 0, 0, 0, 255, 0, 0, 104, 57, 0, 1
255, 2, 0, 255, 255, 0, 0, 1, 255, 138, 0, 0, 1, 255, 0, 0, 107, 65, 0, 1
255, 2, 0, 255, 255, 0, 0, 1, 255, 139, 0, 0, 2, 255, 0, 0, 109, 70, 0, 1
255, 2, 0, 255, 255, 0, 0, 1, 255, 145, 0, 0, 2, 255, 0, 0, 111, 77, 0, 1
255, 2, 0, 255, 255, 0, 0, 1, 255, 151, 0, 0, 3, 255, 0, 0, 113, 83, 0, 1
255, 3, 0, 255, 255, 0, 0, 1, 255, 155, 0, 0, 4, 255, 0, 0, 116, 89, 0, 1
255, 2, 0, 255, 255, 0, 0, 1, 255, 158, 0, 0, 6, 255, 0, 0, 119, 98, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 157, 0, 0, 8, 255, 0, 0, 121, 100, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 154, 0, 0, 9, 255, 0, 0, 120, 98, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 153, 0, 0, 10, 255, 0, 0, 120, 97, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 157, 0, 0, 13, 255, 0, 0, 124, 106, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 167, 0, 0, 17, 255, 0, 0, 131, 122, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 171, 0, 0, 20, 255, 0, 0, 136, 134, 0, 1
255, 3, 0, 255, 255, 0, 0, 2, 255, 171, 0, 0, 22, 255, 0, 0, 137, 134, 0, 1
255, 3, 0, 255, 255, 0, 0, 3, 255, 165, 0, 0, 22, 255, 0, 0, 135, 128, 0, 1
255, 3, 0, 255, 255, 0, 0, 3, 255, 161, 0, 0, 24, 255, 0, 0, 136, 131, 0, 1
255, 3, 0, 255, 255, 0, 0, 3, 255, 161, 0, 0, 30, 255, 0, 0, 143, 144, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 163, 0, 0, 36, 255, 0, 0, 150, 161, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 169, 0, 0, 40, 255, 0, 0, 157, 176, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 174, 0, 0, 40, 255, 0, 0, 159, 184, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 181, 0, 0, 40, 255, 0, 0, 163, 194, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 191, 0, 0, 41, 255, 0, 0, 169, 212, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 198, 0, 0, 42, 255, 0, 0, 174, 225, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 198, 0, 0, 42, 255, 0, 0, 175, 228, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 194, 0, 0, 42, 255, 0, 0, 173, 223, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 193, 0, 0, 41, 255, 0, 0, 172, 221, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 194, 0, 0, 42, 255, 0, 0, 174, 225, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 199, 0, 0, 44, 255, 0, 0, 179, 240, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 203, 0, 0, 46, 255, 0, 0, 184, 253, 0, 1
255, 3, 0, 255, 255, 0, 0, 4, 255, 203, 0, 0, 47, 255, 0, 0, 185, 255, 0, 1
255, 3, 0, 255, 255, 0, 0, 5, 255, 202, 0, 0, 47, 255, 0, 0, 185, 255, 0, 1
255, 3, 0, 255, 255, 0, 0, 5, 255, 198, 0, 0, 47, 255, 0, 0, 185, 253, 0, 1
255, 3, 0, 255, 255, 0, 0, 5, 255, 196, 0, 0, 46, 255, 0, 0, 183, 250, 0, 1
255, 3, 0, 255, 255, 0, 0, 5, 255, 195, 0, 0, 46, 255, 0, 0, 182, 247, 0, 1
