1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
4, 7, 6, 48, 27, 13, 9, 2, 16, 78, 28, 7, 4, 11, 15, 8, 0, 6, 3
5, 9, 8, 64, 35, 16, 11, 2, 19, 112, 37, 8, 5, 13, 19, 10, 0, 7, 3
7, 11, 10, 93, 51, 23, 14, 3, 26, 179, 58, 10, 6, 18, 28, 14, 0, 9, 4
8, 14, 12, 117, 65, 28, 17, 3, 32, 233, 77, 12, 8, 23, 36, 17, 1, 10, 4
10, 17, 15, 139, 80, 34, 20, 4, 37, 255, 95, 14, 9, 27, 44, 21, 11, 12, 5
11, 19, 17, 154, 90, 38, 22, 4, 41, 255, 106, 15, 10, 31, 50, 24, 10, 13, 5
12, 20, 18, 163, 97, 41, 23, 4, 44, 255, 114, 16, 11, 33, 54, 26, 9, 14, 6
13, 21, 19, 171, 102, 43, 24, 4, 46, 255, 119, 17, 11, 35, 57, 28, 4, 15, 6
13, 22, 20, 178, 108, 45, 26, 5, 48, 255, 125, 18, 12, 36, 61, 30, 3, 15, 6
14, 24, 21, 184, 113, 47, 27, 5, 50, 255, 131, 18, 13, 38, 64, 32, 3, 16, 6
15, 24, 22, 190, 117, 48, 28, 5, 51, 255, 137, 19, 13, 40, 67, 34, 3, 17, 7
15, 25, 22, 194, 121, 49, 29, 5, 53, 255, 140, 20, 13, 42, 69, 35, 6, 17, 7
16, 26, 23, 202, 127, 52, 30, 5, 55, 255, 147, 21, 14, 44, 73, 37, 6, 18, 7
17, 28, 25, 212, 135, 55, 33, 6, 58, 255, 157, 22, 15, 47, 80, 41, 14, 19, 8
19, 32, 28, 227, 150, 60, 36, 6, 64, 255, 172, 25, 17, 53, 89, 47, 22, 22, 8
21, 35, 31, 243, 163, 65, 39, 6, 69, 255, 184, 27, 18, 58, 97, 51, 20, 24, 9
22, 36, 32, 248, 168, 67, 40, 6, 70, 255, 187, 28, 19, 61, 100, 53, 20, 25, 9
22, 36, 31, 247, 165, 66, 39, 6, 69, 255, 182, 27, 18, 60, 97, 52, 11, 24, 9
18, 31, 27, 222, 143, 58, 32, 5, 59, 255, 154, 22, 15, 50, 80, 42, 0, 20, 7
12, 21, 18, 170, 95, 41, 22, 3, 40, 255, 101, 14, 10, 33, 47, 25, 0, 13, 5
6, 12, 10, 108, 48, 24, 12, 2, 22, 239, 48, 9, 6, 18, 22, 12, 0, 8, 3
2, 5, 4, 38, 13, 9, 5, 1, 8, 72, 12, 5, 3, 7, 7, 4, 0, 4, 2
