1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
120, 189, 177, 148, 161, 75, 26, 42, 31, 21, 15, 5, 23, 25, 16, 7, 18, 19, 11
123, 200, 191, 160, 181, 87, 34, 49, 37, 26, 19, 7, 27, 29, 21, 10, 18, 23, 14
125, 208, 204, 173, 202, 100, 43, 58, 45, 31, 22, 8, 30, 34, 25, 12, 17, 27, 17
124, 214, 218, 184, 226, 116, 55, 71, 54, 38, 27, 11, 34, 39, 31, 15, 17, 31, 20
124, 217, 232, 197, 250, 132, 68, 86, 65, 44, 31, 12, 37, 43, 34, 17, 18, 33, 22
123, 219, 244, 203, 255, 145, 79, 95, 72, 48, 33, 13, 39, 45, 36, 18, 18, 35, 24
122, 222, 255, 207, 255, 158, 90, 104, 78, 52, 37, 14, 42, 48, 39, 19, 19, 37, 25
124, 228, 255, 214, 255, 172, 103, 114, 85, 57, 41, 16, 44, 52, 42, 21, 18, 39, 27
128, 237, 255, 226, 255, 185, 113, 124, 93, 61, 45, 18, 45, 55, 46, 24, 18, 41, 29
133, 248, 255, 239, 255, 199, 123, 134, 101, 68, 50, 22, 48, 61, 52, 27, 17, 45, 32
138, 255, 255, 253, 255, 212, 132, 144, 110, 74, 57, 26, 51, 67, 58, 30, 16, 49, 35
142, 255, 255, 255, 255, 219, 136, 150, 115, 79, 61, 29, 54, 72, 63, 33, 15, 51, 37
141, 255, 255, 255, 255, 219, 133, 152, 118, 82, 62, 29, 56, 75, 65, 33, 15, 52, 37
138, 255, 255, 245, 255, 206, 123, 145, 115, 82, 62, 28, 59, 78, 66, 33, 16, 53, 37
126, 233, 255, 216, 255, 186, 111, 129, 106, 78, 55, 21, 60, 73, 58, 27, 14, 48, 32
104, 197, 248, 179, 255, 161, 89, 110, 93, 69, 44, 15, 55, 62, 46, 21, 11, 40, 26
69, 141, 172, 128, 179, 110, 47, 77, 65, 44, 25, 7, 36, 38, 26, 10, 7, 22, 13
12, 56, 86, 35, 75, 59, 19, 22, 21, 11, 6, 2, 8, 5, 4, 2, 1, 4, 3
