1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
5, 3, 2, 5, 8, 13, 36, 2, 15, 51, 22, 4, 10, 21, 10, 4, 0, 7, 5
6, 4, 2, 6, 10, 16, 52, 2, 19, 77, 28, 4, 12, 29, 12, 5, 0, 8, 5
7, 4, 3, 7, 14, 19, 77, 3, 25, 122, 38, 6, 15, 44, 17, 6, 0, 10, 7
7, 5, 3, 8, 16, 22, 94, 3, 30, 155, 44, 6, 18, 57, 20, 7, 0, 12, 8
8, 6, 4, 10, 19, 26, 115, 3, 36, 197, 53, 8, 21, 73, 24, 9, 0, 14, 9
9, 6, 4, 11, 22, 29, 132, 4, 42, 235, 60, 9, 24, 90, 28, 10, 0, 16, 10
10, 7, 4, 11, 24, 31, 144, 4, 46, 255, 66, 9, 26, 102, 30, 11, 0, 17, 11
10, 7, 5, 12, 25, 33, 151, 4, 48, 255, 68, 10, 27, 109, 32, 11, 0, 18, 11
10, 7, 5, 12, 26, 34, 156, 4, 50, 255, 70, 10, 28, 115, 33, 12, 0, 19, 11
11, 8, 5, 13, 28, 35, 163, 4, 52, 255, 74, 10, 29, 122, 35, 12, 0, 20, 12
11, 8, 5, 13, 29, 37, 170, 5, 55, 255, 77, 11, 30, 129, 36, 13, 0, 20, 13
12, 8, 5, 14, 31, 38, 178, 5, 58, 255, 81, 11, 32, 137, 38, 13, 0, 22, 13
12, 9, 6, 14, 33, 40, 188, 5, 62, 255, 86, 12, 35, 147, 41, 14, 0, 23, 14
13, 9, 6, 15, 35, 42, 197, 5, 67, 255, 91, 13, 38, 158, 44, 15, 0, 25, 15
13, 10, 6, 16, 38, 44, 206, 6, 72, 255, 96, 13, 41, 170, 47, 16, 0, 27, 16
14, 10, 6, 17, 40, 46, 212, 6, 76, 255, 100, 14, 45, 180, 49, 17, 2, 29, 17
14, 11, 6, 18, 41, 47, 217, 6, 79, 255, 104, 14, 47, 187, 51, 18, 5, 30, 18
15, 11, 7, 19, 44, 50, 224, 7, 83, 255, 108, 15, 50, 196, 54, 19, 5, 32, 19
16, 12, 7, 20, 46, 52, 233, 7, 88, 255, 114, 16, 54, 209, 57, 20, 15, 34, 20
16, 12, 7, 21, 48, 54, 239, 7, 92, 255, 117, 16, 58, 217, 60, 21, 11, 36, 21
17, 13, 7, 21, 50, 56, 245, 8, 96, 255, 121, 17, 60, 224, 62, 22, 8, 37, 21
17, 13, 7, 22, 51, 58, 251, 8, 99, 255, 125, 17, 63, 230, 65, 23, 5, 39, 22
17, 13, 7, 22, 51, 57, 247, 8, 98, 255, 122, 17, 62, 226, 64, 22, 0, 38, 22
15, 12, 6, 20, 46, 51, 224, 7, 87, 255, 108, 14, 56, 205, 57, 19, 0, 34, 19
13, 9, 5, 17, 37, 41, 189, 6, 69, 255, 87, 11, 45, 169, 46, 15, 0, 28, 15
10, 7, 4, 13, 28, 31, 154, 5, 51, 255, 66, 9, 34, 129, 35, 11, 0, 21, 12
8, 5, 3, 9, 19, 21, 106, 3, 33, 255, 42, 6, 22, 80, 23, 7, 0, 15, 8
4, 2, 1, 5, 7, 8, 27, 2, 12, 91, 12, 2, 8, 18, 8, 3, 0, 6, 3
