1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
28, 22, 9, 9, 125, 47, 17, 8, 42, 255, 33, 14, 32, 59, 148, 18, 7, 32, 16
37, 29, 11, 11, 160, 58, 21, 10, 51, 255, 40, 17, 39, 73, 187, 22, 8, 39, 20
43, 34, 13, 12, 184, 68, 24, 11, 56, 255, 45, 19, 43, 80, 212, 26, 9, 43, 23
49, 37, 15, 13, 205, 75, 26, 12, 61, 255, 49, 20, 47, 86, 234, 28, 10, 47, 25
50, 35, 14, 14, 209, 73, 25, 13, 64, 255, 48, 19, 49, 89, 236, 28, 11, 50, 26
48, 33, 14, 14, 204, 71, 24, 12, 63, 255, 48, 19, 49, 88, 233, 28, 11, 50, 26
47, 32, 13, 13, 201, 70, 24, 12, 62, 255, 47, 19, 49, 87, 231, 27, 11, 49, 25
47, 32, 13, 13, 197, 69, 23, 12, 60, 255, 46, 18, 47, 82, 223, 26, 10, 46, 24
46, 31, 13, 13, 190, 67, 23, 11, 58, 255, 44, 17, 45, 77, 213, 25, 9, 43, 22
45, 29, 12, 12, 185, 65, 22, 11, 57, 255, 43, 17, 44, 75, 207, 24, 9, 41, 21
44, 29, 12, 12, 182, 64, 22, 11, 56, 255, 42, 17, 43, 74, 205, 24, 9, 41, 21
43, 28, 12, 12, 180, 63, 21, 11, 55, 255, 42, 16, 43, 73, 204, 24, 9, 41, 21
43, 28, 12, 12, 180, 63, 21, 11, 55, 255, 42, 16, 43, 73, 203, 24, 9, 41, 21
43, 28, 12, 12, 178, 63, 21, 11, 55, 255, 41, 16, 43, 72, 200, 23, 9, 40, 20
34, 22, 10, 10, 147, 54, 17, 9, 46, 255, 33, 13, 36, 56, 160, 19, 7, 31, 16
8, 7, 5, 4, 42, 21, 6, 4, 17, 157, 12, 6, 15, 16, 40, 7, 3, 10, 6
