1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
54, 58, 77, 42, 67, 61, 59, 48, 59, 60, 53, 65, 62, 61, 59, 41, 22, 55, 46
60, 65, 85, 47, 77, 69, 66, 53, 66, 68, 60, 72, 69, 70, 67, 46, 23, 62, 50
65, 71, 92, 51, 86, 76, 73, 58, 73, 76, 66, 80, 75, 78, 75, 51, 24, 68, 55
72, 80, 102, 57, 98, 86, 81, 64, 82, 86, 75, 90, 84, 90, 85, 57, 25, 76, 61
79, 89, 110, 63, 109, 96, 88, 70, 92, 96, 83, 98, 92, 101, 95, 63, 25, 83, 66
84, 96, 117, 68, 119, 104, 94, 75, 99, 105, 89, 105, 98, 109, 102, 67, 26, 89, 70
88, 101, 122, 71, 126, 110, 98, 78, 105, 111, 94, 110, 103, 116, 108, 70, 26, 93, 73
89, 103, 124, 73, 129, 113, 101, 80, 108, 114, 98, 113, 106, 120, 112, 72, 26, 96, 75
92, 107, 128, 76, 135, 118, 103, 82, 113, 120, 101, 116, 110, 126, 117, 74, 26, 99, 77
93, 108, 129, 77, 138, 120, 104, 84, 115, 121, 102, 116, 111, 127, 118, 75, 25, 100, 77
91, 105, 126, 75, 133, 116, 101, 81, 110, 117, 98, 113, 107, 122, 113, 72, 23, 97, 75
84, 97, 118, 68, 121, 107, 93, 75, 100, 106, 89, 104, 99, 110, 102, 67, 21, 89, 70
72, 81, 103, 57, 98, 88, 78, 63, 82, 86, 72, 87, 84, 89, 83, 56, 17, 75, 60
55, 59, 80, 41, 69, 64, 57, 47, 60, 60, 52, 63, 63, 61, 58, 41, 12, 56, 46
37, 39, 57, 27, 43, 42, 38, 32, 40, 38, 35, 43, 44, 38, 36, 28, 8, 38, 33
