1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
11, 21, 33, 6, 51, 22, 21, 3, 13, 9, 13, 6, 3, 3, 10, 9, 0, 3, 7
14, 26, 41, 7, 69, 29, 28, 4, 18, 11, 16, 7, 3, 4, 13, 12, 0, 3, 8
17, 34, 52, 8, 97, 39, 40, 5, 28, 13, 21, 10, 4, 6, 18, 16, 0, 4, 11
22, 43, 65, 10, 132, 53, 52, 6, 42, 16, 26, 12, 5, 7, 23, 20, 0, 5, 13
25, 52, 75, 12, 161, 65, 66, 7, 54, 19, 31, 15, 5, 8, 28, 26, 0, 5, 16
29, 60, 84, 13, 187, 77, 76, 7, 68, 22, 36, 17, 6, 10, 33, 31, 0, 6, 18
32, 68, 92, 16, 214, 88, 85, 8, 83, 25, 42, 19, 7, 12, 40, 36, 0, 7, 21
35, 74, 99, 18, 237, 99, 94, 9, 97, 27, 48, 22, 7, 13, 44, 41, 0, 8, 23
38, 81, 105, 19, 255, 109, 103, 10, 107, 29, 51, 24, 8, 14, 49, 45, 0, 8, 25
41, 86, 110, 20, 255, 117, 110, 11, 116, 31, 55, 25, 8, 15, 54, 49, 0, 8, 26
42, 89, 114, 21, 255, 122, 114, 11, 124, 33, 58, 27, 9, 16, 57, 51, 0, 9, 28
45, 94, 118, 22, 255, 129, 120, 12, 133, 35, 62, 28, 9, 18, 62, 54, 0, 10, 30
47, 98, 122, 23, 255, 136, 126, 12, 141, 36, 65, 30, 10, 18, 66, 57, 0, 10, 31
49, 103, 126, 24, 255, 144, 133, 13, 151, 38, 70, 32, 10, 19, 72, 61, 0, 11, 33
51, 109, 132, 26, 255, 153, 140, 14, 163, 40, 74, 34, 11, 21, 79, 65, 0, 11, 35
54, 114, 137, 27, 255, 160, 147, 15, 175, 43, 80, 36, 12, 23, 86, 68, 0, 12, 37
58, 121, 143, 30, 255, 170, 157, 16, 191, 46, 88, 38, 13, 25, 95, 74, 0, 13, 41
61, 129, 151, 32, 255, 181, 167, 18, 208, 49, 95, 41, 14, 28, 105, 79, 0, 14, 44
64, 134, 156, 33, 255, 189, 173, 19, 219, 52, 100, 43, 15, 29, 111, 82, 0, 15, 46
67, 140, 161, 35, 255, 199, 181, 20, 233, 54, 107, 46, 15, 31, 120, 87, 0, 17, 49
72, 149, 170, 39, 255, 212, 192, 22, 255, 59, 117, 50, 17, 36, 134, 93, 0, 19, 53
74, 154, 175, 41, 255, 220, 199, 24, 255, 63, 124, 53, 19, 39, 142, 98, 0, 21, 56
77, 160, 180, 43, 255, 228, 205, 25, 255, 65, 129, 54, 19, 41, 148, 101, 0, 23, 58
77, 161, 180, 43, 255, 227, 205, 25, 255, 65, 129, 54, 19, 40, 147, 100, 0, 23, 58
77, 160, 179, 43, 255, 224, 202, 25, 255, 65, 128, 53, 19, 40, 146, 99, 0, 23, 57
76, 159, 178, 43, 255, 221, 200, 25, 255, 64, 127, 53, 19, 40, 145, 98, 0, 23, 57
75, 157, 176, 43, 255, 219, 198, 25, 255, 64, 126, 52, 19, 40, 143, 97, 0, 22, 56
74, 155, 175, 42, 255, 216, 194, 24, 255, 63, 123, 51, 19, 39, 140, 95, 0, 22, 55
68, 143, 164, 38, 255, 197, 175, 21, 248, 56, 106, 44, 16, 33, 119, 84, 0, 18, 49
58, 123, 146, 33, 255, 165, 145, 17, 211, 48, 85, 35, 14, 26, 90, 68, 0, 14, 41
48, 102, 126, 29, 255, 132, 118, 14, 174, 39, 67, 27, 11, 20, 65, 53, 0, 11, 34
39, 81, 105, 23, 255, 103, 93, 11, 136, 31, 51, 21, 9, 16, 43, 40, 0, 9, 27
32, 66, 90, 18, 212, 83, 75, 8, 106, 25, 39, 17, 7, 12, 30, 31, 0, 7, 21
25, 52, 74, 14, 168, 63, 58, 7, 80, 19, 30, 13, 6, 9, 22, 23, 0, 5, 16
21, 42, 63, 12, 137, 49, 45, 6, 63, 16, 24, 11, 5, 8, 17, 18, 0, 5, 13
15, 30, 48, 9, 94, 34, 28, 4, 40, 12, 16, 8, 4, 5, 12, 11, 0, 3, 10
