1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 138, 94, 255, 255, 0, 20, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 255, 147, 100, 255, 255, 0, 22, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 255, 153, 102, 255, 255, 0, 22, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 255, 159, 101, 255, 255, 0, 22, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 255, 163, 99, 255, 255, 0, 21, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 162, 94, 255, 255, 0, 20, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 160, 91, 255, 255, 0, 19, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 162, 89, 255, 255, 0, 19, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 166, 85, 255, 255, 0, 18, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 167, 77, 255, 255, 0, 16, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 143, 70, 255, 255, 0, 14, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 242, 107, 52, 255, 226, 0, 10, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 181, 76, 38, 255, 171, 0, 7, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 138, 51, 29, 255, 112, 0, 6, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 18, 9, 255, 42, 0, 2, 0, 0
