1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
85, 69, 60, 74, 70, 45, 35, 40, 38, 202, 33, 27, 41, 47, 83, 47, 30, 48, 72
90, 73, 64, 78, 73, 47, 37, 43, 40, 207, 35, 29, 44, 49, 87, 50, 32, 51, 76
94, 75, 66, 82, 76, 48, 38, 46, 42, 210, 36, 30, 46, 51, 90, 51, 34, 53, 79
97, 78, 68, 84, 78, 49, 40, 47, 43, 212, 37, 31, 47, 53, 93, 54, 35, 55, 82
99, 80, 70, 85, 80, 51, 41, 48, 44, 214, 38, 33, 49, 54, 96, 56, 37, 57, 86
100, 80, 71, 86, 81, 51, 42, 49, 45, 213, 39, 33, 49, 54, 96, 57, 37, 58, 87
100, 80, 71, 86, 81, 51, 42, 50, 45, 211, 39, 33, 49, 54, 97, 57, 37, 59, 87
99, 79, 70, 85, 80, 51, 41, 49, 44, 207, 38, 33, 49, 54, 96, 57, 37, 58, 87
95, 76, 67, 82, 77, 49, 39, 47, 42, 193, 36, 30, 46, 51, 90, 53, 34, 55, 81
87, 70, 61, 75, 70, 44, 34, 43, 38, 167, 31, 26, 42, 45, 80, 46, 29, 49, 71
65, 52, 44, 59, 53, 33, 23, 33, 29, 112, 21, 16, 33, 34, 59, 32, 21, 37, 52
41, 32, 25, 40, 33, 19, 12, 22, 17, 49, 11, 7, 22, 21, 32, 16, 13, 22, 29
13, 10, 7, 12, 7, 4, 1, 4, 1, 0, 0, 0, 4, 0, 0, 0, 1, 1, 0
