1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
15, 43, 18, 72, 36, 46, 5, 62, 80, 21, 10, 2, 65, 199, 38, 6, 95, 21, 5
16, 47, 19, 77, 40, 50, 6, 65, 85, 22, 10, 2, 68, 210, 41, 6, 100, 23, 5
17, 51, 20, 80, 42, 54, 6, 67, 90, 23, 11, 2, 70, 216, 44, 6, 103, 23, 5
18, 56, 22, 85, 46, 58, 6, 70, 95, 25, 11, 2, 72, 224, 47, 6, 106, 24, 6
19, 58, 22, 87, 47, 59, 7, 72, 99, 25, 12, 2, 74, 231, 49, 6, 110, 25, 6
19, 59, 22, 90, 49, 60, 7, 74, 102, 26, 12, 2, 77, 240, 53, 6, 114, 26, 6
20, 60, 23, 92, 50, 62, 7, 75, 105, 26, 12, 2, 79, 247, 55, 7, 117, 27, 6
21, 65, 25, 96, 54, 67, 7, 78, 111, 28, 13, 3, 83, 255, 61, 7, 122, 28, 7
22, 69, 27, 100, 57, 71, 8, 80, 116, 29, 14, 3, 85, 255, 66, 7, 123, 29, 7
24, 74, 29, 104, 61, 77, 9, 83, 122, 31, 15, 3, 88, 255, 73, 8, 124, 31, 8
25, 79, 31, 107, 64, 83, 9, 85, 128, 33, 16, 3, 91, 255, 79, 8, 126, 33, 8
27, 84, 33, 112, 69, 89, 10, 87, 134, 34, 17, 3, 94, 255, 86, 8, 127, 34, 8
28, 88, 35, 116, 72, 93, 11, 90, 140, 35, 17, 4, 97, 255, 91, 9, 129, 35, 9
29, 91, 36, 121, 76, 95, 11, 93, 146, 36, 18, 4, 101, 255, 95, 9, 130, 36, 9
30, 93, 36, 123, 77, 96, 11, 95, 149, 37, 18, 4, 104, 255, 98, 9, 132, 37, 9
31, 95, 37, 126, 80, 99, 12, 98, 154, 38, 19, 4, 107, 255, 103, 9, 133, 39, 10
32, 98, 38, 129, 82, 102, 12, 99, 158, 39, 19, 4, 110, 255, 108, 9, 135, 40, 10
32, 100, 39, 130, 84, 105, 12, 99, 159, 40, 20, 4, 110, 255, 110, 10, 135, 40, 10
33, 104, 41, 130, 86, 109, 13, 98, 159, 40, 21, 4, 108, 255, 113, 10, 134, 40, 10
33, 107, 43, 129, 87, 113, 14, 96, 157, 41, 21, 4, 104, 255, 114, 10, 132, 39, 10
34, 109, 44, 128, 88, 116, 14, 95, 155, 41, 22, 4, 102, 255, 115, 10, 132, 39, 10
33, 110, 45, 126, 88, 119, 15, 93, 154, 42, 23, 5, 100, 255, 120, 11, 131, 40, 11
32, 112, 46, 122, 88, 123, 16, 91, 155, 43, 24, 5, 99, 255, 126, 11, 132, 42, 11
32, 116, 48, 120, 89, 124, 17, 91, 158, 44, 25, 5, 96, 255, 127, 12, 131, 42, 11
33, 118, 48, 119, 89, 122, 17, 91, 160, 44, 25, 5, 95, 255, 127, 12, 130, 42, 11
33, 121, 49, 117, 89, 120, 18, 92, 162, 44, 25, 5, 92, 255, 125, 12, 129, 42, 10
34, 124, 50, 116, 90, 118, 19, 92, 165, 45, 26, 5, 90, 255, 124, 12, 129, 42, 10
34, 130, 51, 114, 94, 117, 21, 93, 171, 46, 27, 5, 89, 255, 125, 13, 128, 42, 10
35, 135, 53, 111, 97, 115, 23, 94, 176, 48, 29, 5, 87, 255, 126, 14, 128, 43, 10
35, 137, 54, 107, 100, 109, 25, 94, 177, 48, 29, 5, 84, 255, 124, 14, 127, 44, 10
31, 120, 48, 94, 85, 92, 19, 85, 155, 41, 23, 4, 76, 255, 104, 12, 123, 38, 9
18, 71, 27, 61, 45, 47, 9, 59, 93, 25, 12, 2, 50, 186, 52, 7, 86, 23, 5
9, 36, 13, 31, 22, 20, 4, 34, 44, 15, 7, 1, 26, 86, 18, 4, 41, 11, 3
3, 8, 3, 7, 6, 5, 1, 9, 9, 6, 1, 0, 5, 12, 3, 2, 6, 2, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 2, 1, 3, 2, 2, 1, 5, 2, 5, 1, 0, 4, 4, 1, 2, 3, 2, 0
4, 7, 4, 9, 9, 8, 4, 17, 12, 12, 3, 1, 11, 21, 5, 4, 12, 6, 1
6, 14, 8, 15, 17, 14, 6, 27, 22, 17, 6, 1, 17, 37, 9, 5, 21, 10, 2
9, 28, 14, 24, 33, 23, 13, 42, 40, 25, 10, 2, 27, 67, 19, 8, 36, 16, 3
12, 40, 20, 31, 48, 30, 19, 52, 56, 30, 13, 2, 34, 90, 26, 10, 48, 21, 4
15, 49, 24, 36, 61, 35, 25, 60, 69, 35, 16, 3, 40, 111, 34, 12, 58, 25, 4
19, 61, 30, 44, 80, 42, 34, 70, 88, 41, 21, 4, 49, 139, 45, 15, 73, 32, 5
22, 72, 35, 50, 96, 49, 41, 78, 105, 47, 25, 4, 56, 166, 56, 17, 86, 38, 6
24, 80, 40, 55, 109, 55, 46, 84, 119, 52, 28, 5, 62, 189, 66, 20, 98, 43, 7
27, 86, 43, 59, 119, 60, 51, 88, 129, 55, 31, 5, 66, 203, 74, 21, 105, 47, 8
29, 92, 47, 63, 129, 65, 56, 92, 140, 59, 33, 6, 70, 218, 82, 23, 112, 50, 8
31, 100, 52, 68, 142, 72, 63, 98, 154, 65, 38, 7, 76, 240, 96, 27, 123, 55, 9
34, 106, 56, 73, 154, 79, 68, 103, 166, 69, 41, 7, 82, 255, 108, 29, 132, 60, 10
35, 108, 58, 75, 159, 82, 70, 105, 172, 71, 42, 8, 84, 255, 114, 30, 134, 63, 11
36, 110, 59, 77, 162, 84, 72, 107, 175, 72, 43, 8, 86, 255, 119, 31, 135, 65, 11
36, 111, 60, 78, 166, 85, 74, 108, 179, 74, 44, 8, 88, 255, 122, 32, 136, 66, 11
38, 116, 63, 81, 173, 89, 79, 111, 186, 77, 47, 9, 90, 255, 130, 34, 138, 69, 12
41, 124, 68, 86, 184, 96, 85, 114, 195, 81, 51, 9, 93, 255, 138, 36, 139, 71, 12
41, 127, 69, 87, 187, 97, 87, 115, 197, 82, 52, 9, 93, 255, 138, 36, 139, 70, 12
41, 127, 70, 87, 188, 97, 87, 115, 198, 82, 52, 9, 94, 255, 141, 37, 140, 71, 12
41, 127, 70, 87, 188, 97, 88, 116, 198, 83, 53, 10, 94, 255, 143, 37, 140, 72, 13
41, 127, 70, 87, 188, 96, 88, 115, 197, 82, 53, 9, 94, 255, 141, 37, 140, 71, 12
41, 125, 69, 86, 186, 95, 87, 115, 196, 82, 52, 9, 93, 255, 141, 36, 139, 71, 12
41, 124, 69, 85, 185, 95, 86, 114, 195, 81, 51, 9, 93, 255, 140, 36, 139, 71, 12
40, 123, 68, 85, 183, 94, 85, 114, 194, 80, 50, 9, 93, 255, 138, 35, 139, 70, 12
39, 119, 65, 83, 178, 90, 81, 113, 191, 78, 48, 8, 92, 255, 134, 34, 139, 70, 12
37, 113, 61, 81, 172, 86, 77, 113, 189, 77, 46, 8, 93, 255, 133, 34, 139, 71, 12
37, 110, 59, 80, 169, 83, 75, 113, 188, 76, 45, 8, 93, 255, 132, 33, 139, 71, 12
36, 108, 57, 79, 166, 81, 72, 112, 185, 74, 44, 7, 92, 255, 128, 32, 139, 70, 12
33, 99, 52, 75, 155, 74, 65, 110, 178, 70, 40, 7, 92, 255, 121, 30, 139, 70, 12
29, 85, 45, 69, 137, 67, 55, 105, 164, 64, 34, 6, 91, 255, 112, 27, 138, 70, 11
24, 70, 36, 57, 111, 54, 43, 93, 132, 52, 26, 5, 77, 230, 83, 21, 121, 58, 9
16, 46, 23, 39, 71, 35, 26, 71, 83, 35, 16, 3, 53, 145, 45, 13, 78, 37, 5
10, 29, 14, 27, 43, 23, 15, 53, 51, 25, 11, 2, 36, 91, 26, 9, 50, 25, 4
8, 22, 11, 22, 33, 18, 11, 46, 39, 21, 9, 1, 30, 71, 19, 8, 40, 21, 3
7, 16, 9, 18, 25, 15, 8, 39, 30, 18, 7, 1, 25, 58, 16, 7, 33, 17, 3
6, 15, 9, 17, 23, 15, 8, 38, 29, 17, 7, 1, 25, 56, 15, 6, 32, 17, 3
6, 14, 8, 17, 22, 14, 7, 37, 27, 17, 7, 1, 24, 54, 14, 6, 31, 17, 3
6, 14, 9, 17, 23, 15, 7, 37, 28, 17, 7, 1, 24, 55, 15, 6, 32, 17, 3
5, 12, 7, 14, 19, 12, 6, 32, 22, 15, 6, 1, 21, 44, 11, 5, 26, 14, 2
4, 8, 5, 11, 13, 10, 4, 25, 16, 12, 4, 1, 16, 31, 8, 4, 19, 11, 2
3, 5, 3, 7, 8, 6, 3, 17, 10, 9, 3, 0, 11, 19, 5, 3, 12, 7, 1
4, 6, 4, 9, 10, 8, 4, 20, 13, 11, 4, 1, 14, 27, 7, 4, 16, 9, 2
4, 7, 5, 10, 11, 9, 4, 22, 14, 11, 4, 1, 15, 29, 7, 4, 18, 10, 2
4, 7, 5, 10, 11, 9, 4, 22, 14, 11, 4, 1, 15, 29, 7, 4, 18, 10, 2
4, 7, 5, 10, 11, 9, 4, 22, 15, 12, 4, 1, 15, 30, 7, 4, 18, 10, 2
4, 8, 5, 11, 12, 10, 4, 24, 16, 13, 4, 1, 17, 34, 8, 4, 20, 11, 2
4, 8, 5, 11, 12, 10, 4, 24, 16, 12, 4, 1, 17, 34, 8, 4, 20, 11, 2
4, 8, 6, 11, 13, 10, 4, 25, 17, 13, 5, 1, 17, 36, 9, 4, 21, 11, 2
5, 9, 6, 12, 14, 12, 5, 26, 19, 14, 5, 1, 19, 40, 10, 5, 23, 12, 2
5, 9, 6, 12, 14, 12, 4, 26, 19, 14, 5, 1, 19, 40, 10, 5, 23, 12, 2
5, 9, 6, 12, 14, 11, 4, 26, 19, 13, 5, 1, 19, 40, 10, 5, 23, 12, 2
5, 9, 6, 12, 14, 11, 4, 26, 18, 13, 5, 1, 18, 39, 9, 5, 23, 12, 2
4, 8, 6, 11, 13, 11, 4, 25, 17, 13, 4, 1, 18, 37, 9, 4, 22, 12, 2
4, 8, 6, 11, 13, 11, 4, 25, 17, 13, 4, 1, 18, 37, 9, 4, 22, 12, 2
4, 8, 6, 12, 13, 11, 4, 25, 17, 13, 5, 1, 18, 37, 9, 4, 22, 12, 2
4, 8, 6, 12, 13, 11, 4, 26, 17, 13, 5, 1, 18, 37, 9, 4, 22, 12, 2
5, 9, 6, 13, 15, 12, 5, 27, 20, 14, 5, 1, 19, 42, 10, 5, 24, 13, 2
5, 10, 7, 13, 16, 13, 5, 29, 21, 15, 6, 1, 21, 46, 12, 5, 27, 14, 2
6, 12, 8, 15, 19, 15, 6, 32, 25, 16, 6, 1, 23, 53, 13, 6, 30, 16, 3
6, 12, 8, 16, 19, 15, 6, 33, 26, 16, 6, 1, 24, 54, 14, 6, 31, 16, 3
6, 12, 8, 16, 20, 15, 6, 33, 26, 16, 6, 1, 24, 55, 14, 6, 31, 16, 3
6, 13, 9, 16, 21, 16, 6, 34, 27, 17, 7, 1, 25, 58, 15, 6, 33, 17, 3
