1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
43, 19, 23, 39, 33, 19, 22, 26, 27, 77, 24, 22, 22, 23, 30, 29, 17, 21, 36
42, 18, 22, 37, 32, 18, 20, 24, 25, 71, 22, 21, 21, 21, 28, 28, 15, 19, 34
28, 13, 15, 24, 22, 12, 12, 15, 16, 37, 11, 13, 13, 14, 16, 17, 7, 12, 21
