1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
33, 36, 40, 26, 35, 34, 31, 29, 34, 32, 34, 48, 31, 34, 37, 30, 35, 41, 34
34, 37, 41, 27, 36, 35, 31, 29, 35, 33, 34, 48, 32, 35, 38, 30, 36, 42, 34
35, 38, 42, 27, 37, 36, 32, 30, 35, 34, 35, 49, 33, 36, 39, 30, 37, 42, 35
34, 37, 41, 27, 36, 35, 31, 29, 34, 33, 34, 48, 31, 34, 37, 30, 35, 41, 34
31, 34, 39, 24, 33, 33, 28, 26, 31, 30, 31, 44, 29, 30, 33, 27, 32, 38, 32
29, 32, 36, 22, 29, 30, 26, 24, 27, 26, 28, 41, 26, 27, 30, 25, 29, 35, 29
25, 28, 33, 19, 25, 26, 23, 20, 23, 23, 25, 36, 22, 22, 26, 22, 25, 31, 26
19, 21, 26, 14, 17, 20, 17, 14, 17, 16, 18, 28, 16, 15, 19, 17, 18, 24, 21
11, 13, 17, 8, 10, 12, 10, 8, 9, 9, 10, 16, 9, 8, 10, 9, 10, 14, 13
3, 4, 7, 1, 3, 3, 1, 2, 2, 2, 1, 3, 1, 1, 2, 1, 1, 2, 2
