1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
6, 8, 12, 6, 7, 9, 11, 6, 7, 7, 9, 16, 9, 8, 8, 10, 8, 7, 9
7, 8, 13, 6, 8, 10, 12, 6, 8, 8, 10, 17, 10, 9, 9, 11, 9, 8, 10
8, 9, 14, 7, 9, 12, 12, 7, 9, 10, 11, 17, 11, 10, 10, 11, 9, 8, 10
8, 9, 14, 7, 9, 12, 13, 7, 9, 10, 12, 18, 11, 10, 11, 12, 10, 9, 11
9, 10, 16, 8, 11, 13, 14, 8, 11, 12, 14, 19, 12, 12, 13, 13, 11, 10, 11
10, 11, 17, 8, 12, 15, 15, 8, 12, 13, 15, 20, 13, 12, 14, 13, 11, 10, 12
10, 12, 18, 9, 13, 16, 16, 9, 13, 14, 16, 20, 14, 14, 15, 14, 13, 11, 12
10, 12, 18, 9, 14, 16, 16, 9, 13, 14, 16, 20, 14, 13, 15, 14, 12, 11, 12
10, 12, 18, 9, 13, 15, 15, 8, 12, 13, 15, 19, 13, 12, 14, 13, 11, 10, 12
8, 10, 15, 7, 10, 12, 12, 7, 9, 10, 12, 17, 11, 10, 11, 11, 9, 8, 10
6, 7, 12, 5, 6, 8, 9, 5, 6, 6, 8, 13, 9, 6, 6, 9, 7, 6, 8
4, 4, 9, 3, 2, 5, 7, 4, 3, 2, 5, 10, 6, 3, 3, 7, 4, 4, 7
3, 3, 7, 2, 1, 2, 5, 3, 1, 0, 3, 8, 5, 1, 1, 5, 3, 3, 5
2, 1, 5, 1, 0, 0, 3, 2, 0, 0, 1, 6, 3, 0, 0, 4, 1, 1, 4
1, 0, 4, 0, 0, 0, 2, 1, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 3
0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 2
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1
1, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 2
2, 1, 4, 1, 0, 0, 2, 1, 0, 0, 0, 4, 2, 0, 0, 2, 1, 1, 3
2, 1, 5, 1, 0, 1, 3, 2, 0, 0, 1, 5, 3, 0, 0, 3, 1, 1, 3
3, 2, 6, 2, 0, 2, 4, 2, 1, 0, 2, 6, 4, 0, 0, 4, 2, 2, 4
3, 3, 6, 2, 1, 3, 5, 3, 2, 1, 3, 7, 5, 1, 1, 4, 2, 2, 5
4, 4, 7, 3, 2, 4, 5, 3, 3, 2, 4, 8, 5, 2, 2, 5, 3, 3, 5
5, 5, 9, 4, 4, 6, 7, 4, 4, 4, 6, 9, 7, 4, 4, 6, 5, 4, 6
6, 6, 11, 5, 6, 7, 8, 5, 6, 6, 7, 11, 8, 6, 6, 8, 6, 5, 7
7, 7, 12, 6, 7, 9, 10, 6, 7, 7, 9, 13, 9, 7, 8, 9, 7, 6, 8
8, 9, 14, 7, 9, 11, 11, 7, 9, 9, 11, 14, 11, 9, 10, 10, 9, 8, 9
9, 10, 16, 8, 11, 13, 13, 8, 11, 11, 13, 16, 12, 11, 12, 11, 10, 9, 10
10, 12, 18, 9, 13, 16, 15, 8, 13, 14, 16, 18, 13, 13, 14, 13, 12, 10, 11
12, 14, 20, 10, 16, 19, 17, 9, 15, 17, 18, 20, 15, 16, 17, 14, 14, 11, 13
13, 16, 23, 12, 19, 22, 20, 10, 17, 20, 22, 23, 16, 18, 21, 16, 15, 13, 14
15, 19, 27, 13, 23, 26, 24, 11, 20, 24, 26, 27, 18, 21, 25, 18, 17, 14, 16
16, 22, 30, 15, 27, 30, 27, 12, 23, 28, 30, 31, 20, 24, 29, 21, 20, 16, 17
18, 24, 34, 16, 31, 35, 31, 13, 26, 33, 35, 34, 22, 27, 34, 23, 22, 18, 19
20, 28, 40, 19, 37, 42, 36, 15, 31, 40, 41, 40, 24, 32, 40, 26, 25, 21, 21
21, 30, 42, 20, 39, 45, 38, 15, 33, 43, 44, 42, 25, 34, 43, 28, 27, 22, 22
22, 32, 44, 20, 41, 47, 39, 15, 34, 44, 44, 42, 25, 34, 43, 28, 26, 21, 22
20, 29, 41, 18, 36, 42, 34, 14, 29, 38, 37, 37, 22, 29, 36, 24, 23, 19, 20
14, 19, 29, 12, 22, 27, 22, 10, 18, 22, 22, 25, 16, 17, 21, 17, 15, 12, 14
7, 8, 14, 6, 6, 9, 9, 5, 6, 5, 7, 12, 9, 5, 5, 8, 6, 5, 8
2, 2, 6, 1, 0, 0, 3, 2, 0, 0, 0, 5, 3, 0, 0, 3, 1, 1, 4
0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
