1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
7, 20, 12, 76, 51, 24, 6, 11, 43, 255, 95, 7, 15, 23, 35, 16, 15, 7, 4
8, 23, 13, 83, 56, 27, 6, 12, 47, 255, 104, 7, 16, 25, 37, 19, 16, 8, 4
8, 24, 14, 90, 61, 29, 7, 13, 51, 255, 115, 7, 18, 27, 40, 21, 18, 9, 4
9, 26, 15, 95, 65, 31, 7, 13, 54, 255, 122, 8, 19, 29, 43, 23, 19, 9, 4
9, 26, 15, 96, 65, 31, 7, 13, 54, 255, 122, 8, 19, 29, 43, 23, 19, 9, 4
9, 27, 16, 97, 67, 31, 7, 14, 55, 255, 125, 8, 20, 30, 43, 24, 19, 9, 5
9, 27, 16, 99, 67, 32, 7, 14, 55, 255, 127, 8, 20, 31, 44, 24, 20, 9, 5
9, 28, 16, 100, 69, 32, 7, 14, 57, 255, 130, 8, 21, 31, 45, 25, 20, 10, 5
10, 28, 17, 103, 71, 33, 7, 14, 58, 255, 134, 8, 21, 32, 47, 27, 21, 10, 5
10, 29, 17, 107, 74, 34, 8, 15, 60, 255, 141, 9, 22, 34, 49, 28, 22, 10, 5
11, 31, 18, 112, 78, 36, 8, 16, 63, 255, 148, 9, 23, 36, 51, 31, 23, 11, 5
11, 33, 19, 117, 82, 38, 8, 17, 66, 255, 157, 9, 24, 38, 54, 33, 24, 12, 6
12, 33, 20, 119, 84, 39, 8, 17, 68, 255, 160, 9, 25, 39, 55, 34, 25, 12, 6
12, 33, 20, 119, 84, 39, 8, 17, 68, 255, 159, 9, 25, 39, 54, 34, 25, 12, 6
11, 33, 19, 118, 82, 39, 8, 17, 67, 255, 157, 9, 25, 38, 53, 33, 25, 12, 6
11, 32, 19, 114, 78, 37, 8, 16, 63, 255, 147, 8, 24, 36, 50, 30, 23, 11, 5
6, 20, 12, 78, 47, 24, 4, 10, 39, 255, 83, 4, 15, 22, 28, 14, 14, 6, 3
2, 9, 6, 35, 17, 11, 2, 5, 16, 127, 24, 1, 7, 9, 11, 3, 6, 3, 1
1, 4, 3, 7, 5, 3, 0, 2, 5, 21, 4, 0, 2, 3, 3, 0, 2, 1, 0
0, 1, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
