1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
8, 5, 7, 13, 24, 117, 19, 5, 43, 238, 33, 4, 83, 43, 17, 7, 46, 12, 6
9, 5, 7, 15, 27, 130, 22, 6, 48, 255, 37, 5, 94, 49, 19, 8, 52, 14, 6
10, 6, 8, 16, 29, 139, 24, 6, 52, 255, 39, 5, 101, 52, 21, 8, 56, 15, 7
11, 6, 8, 17, 31, 147, 27, 6, 55, 255, 41, 5, 108, 55, 22, 9, 59, 16, 7
11, 6, 9, 18, 32, 153, 28, 7, 58, 255, 43, 5, 113, 57, 23, 9, 62, 17, 7
11, 7, 9, 19, 34, 158, 29, 7, 60, 255, 44, 5, 117, 59, 24, 9, 64, 18, 8
12, 7, 9, 20, 35, 162, 30, 7, 62, 255, 45, 6, 120, 61, 25, 10, 66, 18, 8
12, 7, 9, 20, 34, 161, 30, 7, 61, 255, 45, 6, 120, 60, 25, 10, 66, 18, 8
12, 7, 9, 20, 34, 161, 30, 7, 61, 255, 45, 6, 120, 60, 25, 9, 66, 18, 8
12, 7, 9, 20, 34, 161, 30, 7, 61, 255, 45, 6, 120, 60, 25, 9, 66, 18, 7
11, 7, 9, 19, 34, 160, 30, 7, 60, 255, 44, 5, 119, 59, 25, 9, 65, 18, 7
11, 6, 8, 19, 32, 154, 27, 7, 56, 255, 41, 5, 113, 55, 23, 9, 61, 17, 7
8, 4, 5, 14, 23, 116, 16, 4, 39, 255, 29, 3, 86, 38, 16, 6, 45, 12, 5
5, 3, 3, 9, 16, 77, 9, 3, 25, 190, 20, 2, 60, 25, 10, 4, 31, 8, 3
4, 2, 3, 7, 13, 61, 6, 2, 19, 151, 16, 2, 47, 19, 8, 3, 24, 6, 3
3, 1, 2, 6, 10, 44, 4, 2, 14, 113, 13, 1, 35, 15, 6, 2, 18, 5, 2
3, 1, 2, 5, 10, 41, 4, 1, 13, 106, 12, 1, 32, 14, 6, 2, 17, 5, 2
2, 1, 1, 4, 8, 30, 3, 1, 10, 79, 9, 1, 23, 10, 4, 1, 12, 3, 1
2, 0, 1, 3, 5, 16, 1, 0, 6, 44, 5, 0, 13, 6, 2, 1, 7, 2, 1
0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0
