1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
7, 17, 20, 13, 23, 180, 8, 5, 41, 230, 23, 7, 22, 96, 13, 10, 41, 5, 4
8, 18, 20, 14, 24, 189, 9, 5, 43, 244, 24, 8, 23, 103, 14, 10, 43, 5, 4
9, 20, 23, 15, 27, 211, 10, 5, 49, 255, 26, 8, 27, 120, 16, 11, 51, 6, 5
10, 22, 25, 16, 29, 230, 10, 6, 53, 255, 28, 9, 30, 132, 18, 12, 56, 6, 5
10, 23, 26, 17, 30, 241, 10, 6, 55, 255, 29, 9, 31, 137, 18, 13, 58, 6, 5
10, 23, 27, 17, 31, 245, 11, 6, 56, 255, 29, 9, 32, 139, 18, 13, 59, 7, 5
10, 23, 26, 17, 30, 243, 10, 6, 55, 255, 29, 9, 31, 137, 18, 12, 58, 6, 5
10, 22, 26, 17, 30, 242, 10, 6, 55, 255, 29, 9, 31, 136, 18, 12, 57, 6, 5
10, 23, 26, 17, 30, 242, 10, 6, 55, 255, 29, 9, 31, 136, 18, 12, 57, 6, 5
10, 22, 25, 17, 29, 239, 10, 6, 54, 255, 28, 9, 30, 133, 18, 12, 56, 6, 5
9, 22, 24, 16, 28, 233, 10, 6, 51, 255, 27, 8, 29, 128, 17, 12, 54, 6, 5
9, 21, 24, 16, 28, 231, 10, 6, 51, 255, 27, 8, 29, 128, 17, 12, 54, 6, 5
10, 22, 26, 17, 30, 241, 10, 6, 55, 255, 29, 9, 31, 136, 18, 12, 57, 6, 5
10, 24, 28, 18, 31, 251, 11, 7, 58, 255, 30, 9, 33, 143, 19, 13, 61, 7, 5
11, 25, 30, 19, 34, 255, 12, 7, 62, 255, 32, 10, 36, 154, 21, 14, 65, 7, 6
13, 28, 34, 21, 37, 255, 13, 8, 70, 255, 35, 11, 41, 173, 23, 15, 74, 8, 6
13, 29, 36, 22, 40, 255, 14, 8, 74, 255, 37, 11, 44, 182, 25, 16, 78, 8, 6
14, 31, 38, 23, 42, 255, 14, 9, 78, 255, 39, 11, 47, 191, 26, 17, 82, 8, 7
15, 33, 41, 25, 46, 255, 15, 10, 85, 255, 42, 12, 52, 207, 28, 19, 89, 9, 7
17, 36, 45, 27, 50, 255, 17, 11, 92, 255, 46, 13, 57, 224, 31, 20, 97, 10, 8
18, 39, 48, 30, 54, 255, 18, 12, 99, 255, 48, 14, 62, 239, 33, 22, 103, 10, 8
19, 41, 50, 31, 57, 255, 18, 12, 103, 255, 49, 14, 65, 247, 35, 22, 107, 11, 8
18, 39, 46, 29, 54, 255, 17, 12, 98, 255, 47, 13, 61, 234, 33, 21, 101, 10, 8
16, 36, 40, 27, 48, 255, 15, 10, 88, 255, 42, 12, 54, 209, 29, 19, 90, 9, 7
13, 29, 31, 22, 38, 255, 12, 8, 68, 255, 34, 10, 39, 155, 22, 15, 67, 7, 5
8, 20, 19, 14, 24, 228, 8, 5, 41, 255, 22, 7, 20, 83, 14, 10, 35, 4, 4
5, 12, 10, 9, 14, 144, 5, 3, 23, 177, 14, 5, 9, 39, 8, 6, 17, 3, 2
3, 6, 5, 5, 7, 63, 3, 2, 10, 66, 7, 3, 4, 12, 4, 3, 6, 2, 2
1, 3, 2, 3, 4, 22, 1, 1, 5, 16, 4, 2, 2, 4, 2, 2, 2, 1, 1
0, 1, 0, 1, 1, 3, 0, 0, 1, 2, 1, 1, 0, 1, 0, 1, 0, 0, 0
