1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
5, 4, 2, 2, 23, 12, 6, 2, 6, 37, 10, 4, 6, 8, 27, 6, 5, 3, 5
6, 5, 3, 2, 36, 14, 7, 2, 7, 53, 12, 5, 6, 9, 37, 7, 6, 4, 6
10, 6, 4, 2, 67, 19, 9, 3, 9, 89, 15, 6, 7, 12, 61, 9, 8, 5, 8
12, 7, 4, 3, 84, 21, 9, 3, 10, 109, 17, 7, 8, 13, 74, 10, 9, 6, 8
15, 8, 4, 3, 103, 24, 10, 3, 11, 134, 19, 7, 9, 14, 91, 11, 10, 7, 10
16, 8, 5, 3, 112, 25, 11, 3, 11, 145, 19, 8, 9, 15, 98, 12, 10, 7, 10
21, 9, 5, 3, 133, 28, 12, 3, 13, 175, 22, 9, 10, 17, 119, 13, 11, 8, 12
26, 10, 6, 4, 156, 32, 14, 3, 14, 206, 24, 10, 11, 19, 139, 15, 13, 9, 13
28, 11, 6, 4, 169, 34, 15, 4, 15, 224, 26, 10, 11, 21, 151, 16, 14, 10, 14
33, 12, 7, 4, 190, 38, 16, 4, 16, 253, 28, 12, 12, 23, 169, 17, 15, 11, 15
37, 13, 7, 4, 207, 42, 18, 4, 18, 255, 30, 13, 13, 25, 186, 19, 16, 12, 16
40, 14, 8, 5, 219, 44, 19, 4, 18, 255, 31, 13, 13, 26, 196, 20, 17, 12, 17
41, 14, 8, 5, 225, 45, 19, 4, 19, 255, 32, 14, 13, 27, 202, 20, 17, 13, 17
46, 15, 9, 5, 241, 49, 21, 4, 20, 255, 35, 15, 14, 29, 218, 22, 18, 13, 19
48, 16, 9, 5, 253, 51, 22, 4, 21, 255, 36, 15, 15, 30, 229, 23, 19, 14, 20
51, 16, 10, 5, 255, 53, 23, 5, 22, 255, 37, 16, 15, 31, 239, 24, 20, 15, 21
52, 17, 10, 5, 255, 55, 23, 5, 23, 255, 38, 17, 15, 32, 245, 24, 20, 15, 21
51, 16, 10, 5, 255, 55, 23, 4, 22, 255, 38, 17, 15, 32, 247, 25, 20, 15, 22
49, 16, 10, 5, 255, 53, 23, 4, 22, 255, 38, 16, 15, 32, 244, 24, 20, 15, 21
47, 15, 9, 5, 255, 52, 22, 4, 21, 255, 37, 16, 14, 31, 241, 24, 20, 15, 21
46, 15, 9, 5, 254, 51, 22, 4, 21, 255, 37, 16, 14, 31, 239, 24, 20, 15, 21
46, 15, 9, 5, 254, 51, 22, 4, 21, 255, 37, 16, 14, 31, 238, 24, 20, 15, 21
47, 15, 9, 5, 255, 52, 22, 4, 21, 255, 37, 16, 14, 31, 240, 24, 20, 15, 21
50, 16, 10, 5, 255, 54, 24, 4, 22, 255, 39, 17, 15, 33, 252, 25, 21, 16, 22
55, 17, 11, 6, 255, 58, 25, 5, 24, 255, 42, 18, 16, 35, 255, 27, 22, 17, 24
56, 17, 11, 6, 255, 59, 25, 5, 24, 255, 42, 18, 16, 35, 255, 27, 22, 17, 24
51, 16, 10, 5, 255, 55, 23, 4, 22, 255, 38, 17, 15, 32, 250, 25, 20, 15, 21
36, 12, 8, 4, 219, 43, 18, 3, 17, 255, 29, 13, 12, 25, 196, 19, 16, 12, 15
18, 7, 5, 3, 141, 27, 11, 3, 11, 205, 18, 9, 8, 16, 119, 12, 10, 7, 9
6, 4, 3, 2, 64, 15, 7, 2, 7, 98, 11, 6, 6, 9, 48, 7, 6, 4, 5
2, 2, 2, 1, 16, 8, 4, 1, 4, 29, 6, 3, 4, 5, 12, 4, 3, 2, 3
1, 1, 1, 0, 4, 4, 2, 1, 2, 6, 3, 2, 2, 3, 4, 2, 2, 1, 1
0, 0, 1, 0, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 0, 0, 1
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
