1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
35, 0, 0, 97, 117, 0, 0, 0, 255, 133, 0, 0, 0, 255, 101, 0, 170, 255, 21
42, 0, 0, 107, 135, 0, 0, 0, 255, 150, 0, 0, 1, 255, 114, 0, 170, 255, 24
45, 0, 0, 114, 145, 0, 0, 0, 255, 160, 0, 0, 2, 255, 121, 0, 170, 255, 25
51, 0, 0, 125, 159, 0, 0, 0, 255, 169, 0, 0, 3, 255, 124, 0, 171, 255, 25
59, 0, 0, 140, 178, 0, 0, 0, 255, 181, 0, 0, 3, 255, 127, 0, 171, 255, 24
62, 0, 0, 145, 187, 0, 0, 0, 255, 188, 0, 0, 4, 255, 131, 0, 171, 255, 24
64, 0, 0, 149, 193, 0, 0, 0, 255, 194, 0, 0, 5, 255, 136, 0, 171, 255, 26
68, 0, 0, 157, 204, 0, 0, 0, 255, 202, 0, 0, 6, 255, 140, 0, 172, 255, 26
71, 0, 0, 162, 209, 0, 0, 0, 255, 205, 0, 0, 6, 255, 141, 0, 172, 255, 26
66, 0, 0, 155, 199, 0, 0, 0, 255, 197, 0, 0, 6, 255, 136, 0, 172, 255, 25
61, 0, 0, 146, 185, 0, 0, 0, 255, 185, 0, 0, 5, 255, 128, 0, 171, 255, 23
50, 0, 0, 124, 155, 0, 0, 0, 255, 159, 0, 0, 3, 255, 110, 0, 171, 255, 20
32, 0, 0, 89, 105, 0, 0, 0, 255, 113, 0, 0, 0, 255, 73, 0, 170, 255, 12
14, 0, 0, 54, 53, 0, 0, 0, 196, 63, 0, 0, 0, 255, 34, 0, 165, 240, 4
1, 0, 0, 29, 12, 0, 0, 0, 88, 18, 0, 0, 0, 161, 4, 0, 89, 106, 0
0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
