1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
35, 27, 12, 36, 85, 35, 14, 54, 88, 41, 49, 4, 64, 69, 133, 19, 44, 29, 30
37, 29, 13, 39, 90, 36, 15, 57, 93, 43, 52, 4, 67, 73, 141, 20, 47, 31, 32
39, 31, 13, 42, 94, 37, 15, 61, 98, 45, 54, 4, 72, 78, 147, 21, 51, 33, 34
42, 32, 13, 45, 98, 38, 15, 65, 103, 47, 56, 4, 78, 83, 154, 22, 56, 35, 36
42, 32, 13, 46, 100, 39, 16, 67, 106, 48, 58, 4, 81, 86, 161, 23, 60, 38, 39
42, 32, 14, 47, 102, 40, 16, 69, 109, 50, 61, 5, 84, 91, 171, 25, 65, 41, 42
42, 32, 14, 47, 103, 41, 17, 70, 111, 51, 64, 5, 87, 94, 180, 27, 70, 43, 46
43, 33, 15, 49, 106, 42, 18, 71, 113, 52, 66, 6, 89, 97, 186, 28, 71, 45, 48
46, 35, 15, 51, 110, 44, 18, 74, 116, 54, 68, 6, 91, 100, 191, 28, 72, 46, 50
48, 37, 16, 52, 113, 45, 19, 75, 119, 55, 71, 6, 93, 102, 196, 29, 72, 47, 52
49, 38, 17, 54, 117, 47, 20, 76, 120, 56, 73, 7, 94, 104, 202, 30, 74, 49, 54
51, 39, 18, 56, 120, 48, 21, 78, 123, 58, 75, 7, 96, 107, 206, 31, 75, 50, 55
53, 40, 18, 57, 122, 49, 21, 80, 125, 58, 76, 7, 98, 109, 209, 31, 75, 51, 56
54, 41, 19, 59, 124, 50, 21, 82, 126, 59, 77, 7, 100, 111, 212, 32, 75, 52, 57
56, 42, 19, 61, 127, 51, 22, 83, 128, 60, 79, 8, 101, 113, 217, 33, 74, 53, 59
57, 43, 20, 60, 128, 52, 23, 82, 127, 61, 81, 8, 100, 112, 218, 34, 71, 53, 60
52, 42, 20, 55, 120, 51, 23, 74, 116, 58, 77, 8, 90, 103, 206, 32, 59, 48, 56
39, 32, 15, 41, 94, 41, 17, 58, 92, 46, 59, 5, 71, 81, 163, 25, 43, 37, 42
23, 20, 9, 26, 62, 27, 10, 39, 64, 31, 39, 3, 50, 56, 113, 16, 27, 25, 28
11, 10, 4, 15, 37, 15, 5, 22, 40, 19, 23, 2, 31, 35, 70, 9, 15, 15, 16
3, 3, 1, 5, 13, 4, 2, 6, 14, 6, 7, 1, 11, 12, 24, 2, 2, 4, 4
