1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
66, 51, 35, 48, 175, 88, 93, 16, 91, 60, 113, 60, 23, 92, 154, 35, 16, 35, 50
70, 54, 38, 50, 185, 94, 97, 18, 97, 64, 119, 63, 25, 97, 165, 38, 18, 38, 54
75, 57, 41, 54, 197, 100, 103, 20, 105, 67, 126, 68, 28, 104, 178, 41, 21, 42, 58
80, 61, 43, 57, 207, 106, 108, 22, 112, 70, 131, 71, 30, 109, 188, 44, 23, 46, 63
84, 63, 45, 60, 215, 109, 110, 24, 117, 73, 134, 73, 32, 113, 197, 46, 24, 49, 66
87, 65, 47, 62, 221, 111, 112, 25, 121, 74, 135, 75, 34, 117, 204, 48, 26, 51, 69
90, 67, 49, 64, 227, 114, 114, 27, 125, 76, 137, 77, 36, 121, 210, 50, 28, 54, 72
92, 68, 50, 65, 230, 115, 115, 28, 127, 77, 137, 78, 37, 122, 213, 51, 29, 55, 74
94, 69, 51, 66, 232, 116, 117, 29, 128, 78, 138, 79, 37, 124, 215, 52, 30, 56, 75
95, 70, 52, 67, 234, 117, 118, 29, 130, 78, 138, 80, 38, 125, 216, 53, 31, 57, 76
96, 71, 52, 68, 236, 118, 119, 30, 130, 79, 139, 81, 38, 125, 218, 53, 32, 58, 77
96, 71, 53, 67, 237, 119, 121, 29, 130, 79, 140, 82, 38, 125, 218, 54, 30, 58, 77
91, 70, 53, 62, 226, 117, 121, 25, 121, 76, 136, 82, 34, 116, 209, 54, 22, 54, 75
76, 61, 48, 51, 195, 104, 109, 18, 100, 67, 117, 72, 26, 96, 176, 46, 15, 44, 62
53, 44, 34, 34, 141, 76, 80, 10, 67, 49, 82, 51, 16, 66, 117, 29, 10, 27, 39
34, 29, 21, 21, 93, 50, 55, 5, 41, 33, 52, 32, 9, 39, 67, 16, 5, 13, 21
18, 16, 12, 11, 52, 29, 33, 3, 20, 20, 27, 17, 4, 18, 29, 8, 3, 6, 10
8, 8, 6, 6, 22, 12, 16, 1, 7, 10, 10, 8, 2, 6, 8, 3, 2, 2, 5
3, 3, 2, 2, 4, 3, 3, 1, 1, 4, 2, 2, 1, 1, 2, 1, 1, 1, 2
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
