1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
49, 63, 17, 27, 55, 26, 37, 14, 113, 18, 25, 12, 16, 16, 8, 3, 12, 6, 1
53, 69, 18, 29, 62, 28, 42, 15, 124, 19, 28, 13, 17, 18, 9, 4, 13, 6, 2
57, 77, 20, 31, 71, 31, 47, 16, 138, 21, 32, 14, 18, 21, 10, 4, 15, 7, 2
61, 85, 22, 33, 81, 34, 55, 17, 153, 23, 36, 16, 19, 23, 11, 5, 16, 7, 2
66, 95, 24, 36, 92, 38, 65, 19, 168, 25, 41, 18, 21, 26, 12, 5, 18, 8, 2
69, 102, 27, 37, 101, 41, 73, 20, 179, 27, 46, 20, 22, 29, 14, 6, 19, 8, 2
71, 106, 28, 38, 106, 43, 79, 20, 184, 28, 49, 22, 22, 30, 15, 6, 20, 8, 2
72, 110, 30, 39, 111, 46, 84, 20, 190, 29, 52, 23, 22, 32, 15, 7, 21, 9, 3
74, 115, 31, 40, 117, 49, 91, 21, 197, 30, 57, 24, 23, 34, 16, 7, 22, 9, 3
76, 119, 33, 41, 123, 51, 95, 21, 203, 31, 59, 26, 23, 35, 17, 8, 22, 9, 3
77, 121, 33, 41, 126, 52, 98, 22, 207, 31, 61, 26, 24, 36, 17, 8, 23, 9, 3
79, 125, 35, 43, 133, 54, 102, 22, 214, 33, 64, 27, 25, 38, 18, 8, 24, 10, 3
82, 130, 37, 44, 139, 57, 107, 23, 222, 34, 68, 28, 26, 41, 19, 9, 25, 10, 3
84, 135, 39, 46, 147, 60, 113, 24, 231, 35, 72, 30, 27, 43, 20, 9, 27, 11, 3
88, 141, 41, 48, 157, 63, 120, 25, 243, 37, 77, 32, 28, 46, 22, 10, 28, 11, 3
91, 148, 43, 50, 167, 67, 128, 27, 255, 39, 82, 34, 29, 50, 24, 10, 30, 12, 4
94, 154, 45, 52, 176, 70, 133, 28, 255, 40, 87, 35, 30, 53, 25, 11, 31, 12, 4
98, 162, 48, 55, 187, 74, 141, 29, 255, 42, 93, 38, 32, 57, 27, 12, 34, 13, 4
102, 171, 51, 58, 200, 80, 150, 31, 255, 45, 101, 40, 33, 62, 29, 12, 36, 13, 4
107, 180, 55, 61, 215, 85, 159, 33, 255, 47, 109, 43, 35, 67, 32, 14, 38, 14, 5
110, 187, 57, 63, 227, 90, 167, 34, 255, 49, 115, 45, 37, 72, 35, 15, 41, 15, 5
112, 191, 59, 65, 233, 92, 170, 35, 255, 51, 118, 47, 37, 74, 36, 15, 42, 15, 5
114, 195, 61, 66, 239, 94, 174, 36, 255, 52, 122, 48, 38, 77, 38, 16, 43, 16, 5
115, 197, 61, 67, 242, 95, 176, 36, 255, 53, 124, 48, 39, 78, 39, 16, 44, 16, 5
116, 199, 62, 67, 245, 97, 178, 37, 255, 53, 126, 49, 39, 79, 39, 16, 44, 16, 5
116, 199, 63, 68, 246, 97, 179, 37, 255, 54, 127, 49, 39, 80, 40, 17, 45, 16, 5
116, 199, 62, 67, 246, 97, 179, 37, 255, 53, 126, 49, 39, 80, 40, 17, 45, 16, 5
116, 198, 62, 67, 246, 97, 178, 37, 255, 53, 126, 49, 39, 80, 40, 17, 45, 16, 5
116, 199, 63, 67, 247, 98, 180, 37, 255, 54, 128, 50, 39, 81, 41, 17, 45, 16, 6
117, 201, 64, 68, 251, 100, 185, 37, 255, 55, 132, 51, 39, 83, 43, 18, 46, 17, 6
117, 202, 64, 68, 253, 101, 186, 37, 255, 56, 133, 52, 40, 84, 43, 18, 47, 17, 6
119, 205, 66, 69, 255, 104, 191, 38, 255, 57, 137, 54, 41, 87, 45, 19, 48, 18, 6
121, 210, 68, 71, 255, 108, 197, 39, 255, 59, 142, 56, 42, 90, 48, 20, 50, 18, 6
122, 211, 69, 71, 255, 109, 198, 39, 255, 59, 142, 56, 42, 91, 48, 20, 50, 18, 6
122, 211, 69, 71, 255, 109, 198, 39, 255, 60, 143, 56, 42, 91, 48, 20, 50, 18, 6
122, 211, 69, 71, 255, 110, 200, 39, 255, 60, 144, 56, 42, 92, 49, 20, 51, 19, 6
121, 209, 68, 70, 255, 108, 196, 39, 255, 59, 140, 55, 42, 90, 48, 20, 50, 18, 6
109, 186, 59, 62, 234, 93, 166, 33, 255, 50, 112, 44, 36, 70, 38, 15, 40, 15, 5
81, 130, 39, 43, 157, 60, 110, 22, 220, 33, 62, 26, 24, 38, 22, 9, 24, 10, 3
49, 71, 21, 24, 78, 32, 54, 12, 119, 20, 24, 13, 14, 18, 11, 5, 13, 7, 2
22, 26, 10, 11, 25, 15, 18, 5, 44, 11, 10, 7, 7, 8, 7, 3, 6, 4, 2
4, 6, 4, 2, 6, 6, 3, 1, 6, 5, 4, 3, 2, 4, 4, 2, 3, 3, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 3, 1, 1, 1, 1
0, 1, 1, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 3, 2, 1, 1, 1
0, 1, 1, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 3, 1, 1, 1, 1
0, 1, 1, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 1, 1
0, 1, 1, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 1, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 1, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 1, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 4, 4, 2, 2, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 3, 4, 2, 1, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 4, 4, 2, 2, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 4, 4, 2, 2, 2, 1
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 4, 4, 2, 2, 2, 2
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 4, 4, 2, 2, 2, 2
0, 1, 2, 0, 2, 3, 1, 0, 0, 2, 3, 1, 0, 4, 4, 2, 2, 2, 2
