1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
1, 2, 1, 1, 1, 1, 2, 0, 2, 3, 3, 2, 2, 1, 2, 2, 2, 3, 1
1, 2, 2, 2, 2, 2, 3, 0, 3, 5, 4, 2, 2, 2, 2, 2, 2, 3, 1
2, 4, 2, 5, 6, 3, 5, 1, 8, 13, 10, 4, 2, 3, 5, 4, 3, 4, 2
2, 5, 4, 13, 11, 6, 6, 2, 13, 26, 19, 5, 3, 5, 7, 5, 4, 5, 3
3, 6, 4, 19, 14, 8, 7, 2, 16, 38, 28, 6, 3, 6, 9, 6, 5, 6, 3
3, 8, 5, 30, 19, 10, 8, 2, 19, 61, 39, 7, 4, 8, 11, 7, 6, 7, 3
4, 9, 6, 36, 22, 12, 9, 2, 22, 76, 49, 7, 4, 9, 12, 8, 6, 7, 3
4, 10, 7, 46, 27, 14, 10, 3, 26, 103, 66, 8, 5, 10, 14, 9, 7, 8, 4
5, 13, 8, 60, 35, 16, 11, 3, 32, 141, 87, 10, 5, 13, 17, 11, 9, 9, 4
5, 14, 8, 66, 38, 18, 12, 4, 35, 158, 98, 11, 6, 14, 19, 11, 10, 10, 4
6, 16, 9, 77, 44, 21, 14, 4, 40, 188, 116, 12, 6, 16, 21, 13, 11, 11, 5
7, 17, 10, 83, 47, 22, 15, 4, 43, 208, 125, 13, 6, 17, 23, 13, 11, 12, 5
7, 18, 11, 91, 52, 24, 16, 5, 48, 230, 138, 14, 7, 19, 25, 14, 13, 13, 5
8, 20, 11, 98, 56, 26, 17, 5, 52, 250, 150, 15, 7, 21, 27, 15, 13, 13, 5
8, 21, 12, 105, 61, 28, 18, 5, 56, 255, 161, 15, 8, 22, 28, 16, 14, 14, 6
9, 23, 13, 113, 66, 30, 20, 5, 60, 255, 174, 16, 8, 24, 31, 17, 15, 15, 6
9, 24, 14, 118, 69, 31, 21, 6, 63, 255, 181, 17, 9, 25, 32, 18, 16, 16, 6
10, 25, 14, 124, 73, 33, 22, 6, 66, 255, 190, 18, 9, 27, 34, 19, 17, 17, 6
11, 26, 15, 129, 76, 34, 23, 6, 69, 255, 197, 18, 10, 28, 36, 20, 18, 17, 7
11, 27, 16, 135, 80, 36, 24, 7, 73, 255, 207, 19, 10, 30, 38, 21, 19, 18, 7
12, 28, 17, 142, 85, 39, 26, 7, 77, 255, 219, 20, 11, 32, 41, 22, 20, 19, 7
13, 31, 19, 153, 94, 43, 28, 7, 85, 255, 237, 22, 11, 36, 46, 24, 22, 21, 8
14, 33, 20, 160, 98, 45, 30, 8, 89, 255, 248, 23, 12, 38, 48, 25, 24, 22, 8
16, 35, 21, 170, 105, 48, 32, 8, 95, 255, 255, 25, 13, 41, 52, 27, 26, 24, 8
18, 39, 24, 187, 118, 54, 36, 9, 107, 255, 255, 27, 14, 47, 59, 31, 29, 27, 9
19, 42, 26, 195, 125, 57, 38, 10, 113, 255, 255, 29, 15, 50, 63, 33, 31, 29, 10
19, 43, 27, 198, 127, 58, 39, 10, 114, 255, 255, 30, 15, 51, 64, 33, 31, 29, 10
20, 44, 28, 204, 131, 60, 40, 10, 118, 255, 255, 31, 16, 53, 67, 34, 33, 30, 10
20, 44, 28, 204, 131, 60, 40, 10, 118, 255, 255, 30, 16, 53, 66, 34, 33, 30, 10
18, 41, 26, 192, 121, 56, 36, 9, 109, 255, 255, 27, 14, 49, 60, 31, 30, 27, 9
14, 34, 20, 163, 98, 46, 29, 7, 87, 255, 240, 21, 12, 38, 46, 24, 24, 22, 7
10, 25, 14, 123, 67, 33, 20, 5, 59, 255, 173, 14, 8, 26, 30, 16, 16, 15, 5
6, 16, 9, 80, 39, 21, 13, 3, 35, 237, 107, 9, 5, 16, 18, 10, 10, 10, 4
4, 11, 6, 50, 23, 13, 9, 2, 21, 151, 64, 6, 4, 10, 12, 7, 7, 7, 3
3, 7, 4, 31, 14, 9, 6, 1, 13, 86, 32, 5, 3, 7, 8, 5, 5, 5, 2
2, 4, 3, 15, 7, 5, 4, 1, 7, 31, 11, 3, 2, 4, 4, 3, 3, 4, 2
1, 2, 1, 4, 3, 2, 2, 0, 3, 9, 4, 2, 1, 2, 2, 2, 1, 2, 1
0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0
